Form A1 ID Number|Date Received|Candidate ID|Candidate Last Name|Candidate First Name|Candidate Middle Initial|Support/Oppose|Office Sought|Office Title|Office Description
17CAC02346|10/30/2017|17FIS13974|DAVIS|MINA||0|08|08|LEGISLATURE
17CAC02352|11/17/2017|17FIS13983|ATKINS|J|B|0|SCHOOL BOARD|SCHOOL BOARD|BROKEN BOW
18CAC02414|01/01/1900|17FIS13989|SCHUPPAN-GERDES|AMBER|L|0|COUNTY SUPERVISOR DISTRICT #03|COUNTY SUPERVISOR DISTRICT #03|HALL
18CAC02451|12/31/9999|17FIS13990|BACKENS|DOUGLAS|L|0|COUNTY SUPERVISOR DISTRICT #07|COUNTY SUPERVISOR DISTRICT #07|DODGE
18CAC02385|03/06/2018|17FIS14019|KUEHLER|FRANCIS|P|0|22|22|LEGISLATURE
15CAC02094|08/31/2015|15FIS13454|BRINKMAN|JENNIFER|J|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|LANCASTER
15CAC02096|09/16/2015|15FIS13457|HALLORAN|JOHN (STEVE)|S|0|33|33|LEGISLATURE
15CAC02097|09/16/2015|15FIS13458|GEIST|SUZANNE|C|0|25|25|LEGISLATURE
15CAC02104|10/19/2015|15FIS13465|GORDON|JAMES|E|0|25|25|LEGISLATURE
15CAC02110|11/13/2015|15FIS13479|BENGTSON|ARDEL||0|17|17|LEGISLATURE
16CAC02125|03/11/2016|16FIS13535|ARMBRUST|WILLIAM|D|0|39|39|LEGISLATURE
16CAC02132|02/29/2016|16FIS13534|KENNEY|PAUL|R|0|06|06|BOARD OF REGENTS
15CAC02100|10/01/2015|16FIS13572|CLARK, II|CHARLES (DICK)|R|0|27|27|LEGISLATURE
16CAC02146|04/06/2016|16FIS13585|BOSTELMAN|BRUCE|L|0|23|23|LEGISLATURE
16CAC02142|01/01/1900|16FIS13596|BREWER|THOMAS|R|0|43|43|LEGISLATURE
16CAC02142|04/20/2016|16FIS13596|BREWER|THOMAS|R|0|43|43|LEGISLATURE
16CAC02185|05/06/2016|16FIS13726|GEORGE|MARY|L|0|06|06|BOARD OF REGENTS
16CAC02193|01/01/1900|16FIS13741|RYAN|AMANDA ||0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
16CAC02193|09/28/2016|16FIS13741|RYAN|AMANDA ||0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
16CAC02193|09/26/2016|16FIS13741|RYAN|AMANDA ||0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
16CAC02207|01/01/1900|16FIS13760|KLUG|ROB||0|BELLEVUE CITY COUNCIL|BELLEVUE CITY COUNCIL|BELLEVUE
16CAC02295|01/01/1900|16FIS13792|JOHNSON|CHELSEA||0|SUBDISTRICT #07|SUBDISTRICT #07|NATURAL RESOURCE DISTRICT
17CAC02296|01/06/2017|17FIS13800|NESBITT|THOMAS||0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
17CAC02344|10/27/2017|17FIS13972|FORSYTHE|MICHAEL|J|0|03|03|PUBLIC SERVICE COMMISSION
17CAC02354|11/21/2017|17FIS13985|WILLIAMS|ERIC|H|0|SUBDISTRICT #6|SUBDISTRICT #6|OMAHA PUBLIC POWER DISTRICT
17CAC02354|11/21/2017|17FIS13985|WILLIAMS|ERIC|H|0|SUBDISTRICT #6|SUBDISTRICT #6|OMAHA PUBLIC POWER DISTRICT
18CAC02382|02/20/2018|18FIS14133|CONRAD|RICHARD|W|0|COUNTY SHERIFF|COUNTY SHERIFF|HALL
18BQC00464|05/22/2018|18FIS14135|HEATH|DORI|L|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|SARPY
18CAC02500|10/23/2018|18FIS14186|LUTKEMEIER|LEON|K|0|SUBDIVISION #11|SUBDIVISION #11|NEBRASKA PUBLIC POWER DISTRICT
18CAC02500|10/09/2018|18FIS14186|LUTKEMEIER|LEON|K|0|DIRECTOR|DIRECTOR|NEBRASKA PUBLIC POWER DISTRICT
18CAC02459|01/01/1900|18FIS14287|PERRELL|DEBRA||0|SECRETARY OF STATE|SECRETARY OF STATE|SECRETARY OF STATE
18CAC02406|01/01/1900|18FIS14316|HURST|CLEO BUTCH|F|0|COUNTY SUPERVISOR DISTRICT #01|COUNTY SUPERVISOR DISTRICT #01|HALL
18CAC02393|03/19/2018|18FIS14329|FERRY|THOMAS|E|0|40|40|LEGISLATURE
15CAC02086|07/17/2015|15FIS13441|MCDONNELL|MICHAEL|F|0|05|05|LEGISLATURE
15CAC02086|01/01/1900|15FIS13441|MCDONNELL|MICHAEL|F|0|05|05|LEGISLATURE
15CAC02105|01/01/1900|15FIS13456|FOX|NICOLE|B|0|07|07|LEGISLATURE
15CAC02105|11/16/2015|15FIS13456|FOX|NICOLE|B|0|07|07|LEGISLATURE
15CAC02102|10/13/2015|15FIS13463|WALZ|LYNNE|M|0|15|15|LEGISLATURE
15CAC02109|11/13/2015|15FIS13478|VARGAS|ANTHONY (TONY)|V|0|07|07|LEGISLATURE
15CAC02112|12/07/2015|15FIS13480|ESCH|DANIEL|A|0|COUNTY CLERK|COUNTY CLERK|DOUGLAS
16CAC02118|03/28/2016|15FIS13487|FRICKE|RAMONA (LISA)|L|0|02|02|STATE BOARD OF EDUCATION
16CAC02149|01/01/1900|16FIS13582|SEEMAN|JAKE|J|0|13|13|LEGISLATURE
16CAC02135|04/18/2016|16FIS13593|LOWE|JOHN|S|0|37|37|LEGISLATURE
16CAC02205|07/18/2016|16FIS13602|SCHULTE|STEPHANIE|L|0|01|01|STATE BOARD OF EDUCATION
16CAC02216|10/07/2016|16FIS13629|ZUGER|BRIAN|P|0|COUNTY COMMISSIONER DIST. #03|COUNTY COMMISSIONER DIST. #03|SARPY
16CAC02191|01/01/1900|16FIS13629|ZUGER|BRIAN|P|0|COUNTY COMMISSIONER DIST. #03|COUNTY COMMISSIONER DIST. #03|SARPY
16CAC02136|03/11/2016|16FIS13650|RHEA|BILL||0|MEMBER|MEMBER|DEPARTMENT OF NATURAL RESOURCES
16CAC02206|01/01/1900|16FIS13743|NIEVES|MARTA||0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
17CAC02304|03/24/2017|17FIS13801|BRAATZ, III|LOUIS|F|0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
17CAC02333|09/06/2017|17FIS13946|FLOWERDAY|SEAN|C|0|COUNTY COMMISSIONER DIST. #01|COUNTY COMMISSIONER DIST. #01|LANCASTER
17CAC02337|09/19/2017|17FIS13952|MURRAY|JODI (JOE)|L|0|30|30|LEGISLATURE
17CAC02340|01/01/1900|17FIS13963|WALZ|TOM||0|GOVERNOR|GOVERNOR|GOVERNOR
17CAC02349|11/21/2017|17FIS13976|THIBODEAU|THERESA|L|0|06|06|LEGISLATURE
18CAC02387|03/12/2018|17FIS13979|TREINEN|MARK|E|0|SUBDISTRICT #1|SUBDISTRICT #1|OMAHA PUBLIC POWER DISTRICT
17CAC02353|11/20/2017|17FIS13984|KUOILOI|NYOK|C|0|DISTRICT #02|DISTRICT #02|METROPOLITAN COMMUNITY COLLEGE
18CAC02449|05/02/2018|17FIS13994|MORONES HARRIS|ANGELICA|V|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|SARPY
18CAC02491|09/10/2018|17FIS13999|MOLLHOFF|JANECE|M|0|SUBDISTRICT #7|SUBDISTRICT #7|OMAHA PUBLIC POWER DISTRICT
18CAC02398|03/28/2018|18FIS14046|VOLK|TODD|D|0|COUNTY SHERIFF|COUNTY SHERIFF|MADISON
18CAC02398|01/01/1900|18FIS14046|VOLK|TODD|D|0|COUNTY SHERIFF|COUNTY SHERIFF|MADISON
18CAC02368|01/12/2018|18FIS14076|DUCKWORTH|LINDA|B|0|SUBDISTRICT #8|SUBDISTRICT #8|OMAHA PUBLIC POWER DISTRICT
18CAC02370|01/18/2018|18FIS14089|DANNER|SPENCER|K|0|SECRETARY OF STATE|SECRETARY OF STATE|SECRETARY OF STATE
18CAC02371|01/19/2018|18FIS14096|HUGHES|MICHAEL||0|COUNTY SHERIFF|COUNTY SHERIFF|DOUGLAS
18CAC02493|09/24/2018|18FIS14126|CAUDILL|COLIN|C|0|COUNTY SHERIFF|COUNTY SHERIFF|OTOE
18CAC02379|02/08/2018|18FIS14175|WINKLER|SCOTT|R|0|18|18|LEGISLATURE
18CAC02488|09/11/2018|18FIS14238|VANCE|MICHAEL|G|0|COUNTY SHERIFF|COUNTY SHERIFF|SEWARD
18CAC02402|04/06/2018|18FIS14322|VRBKA|PAUL|M|0|COUNTY SHERIFF|COUNTY SHERIFF|YORK
15CAC02106|11/04/2015|15FIS13473|POPPS|PEGGY||0|47|47|LEGISLATURE
15CAC02111|03/10/2016|15FIS13482|VEST|RICK|W|0|21|21|LEGISLATURE
15CAC02111|01/01/1900|15FIS13482|VEST|RICK|W|0|21|21|LEGISLATURE
18CAC02416|04/16/2018|15FIS13482|VEST|RICK|W|0|COUNTY COMMISSIONER DIST. #01|COUNTY COMMISSIONER DIST. #01|LANCASTER
16CAC02120|01/27/2016|16FIS13501|MOODY|CRAIG|C|0|SUBDISTRICT #5|SUBDISTRICT #5|OMAHA PUBLIC POWER DISTRICT
16CAC02126|02/01/2016|16FIS13523|BALLARD|JAMES|M|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|LANCASTER
16PAC00187|07/26/2016|16FIS13523|BALLARD|JAMES|M|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|LANCASTER
16CAC02203|01/01/1900|16FIS13599|VACCARO|MELODY||0|29|29|LEGISLATURE
16CAC02186|05/09/2016|16FIS13601|COOK|MICHAEL|J|0|45|45|LEGISLATURE
16CAC02147|04/07/2016|16FIS13712|CAVANAUGH|COLLIN||0|SUBDISTRICT #5|SUBDISTRICT #5|OMAHA PUBLIC POWER DISTRICT
16CAC02156|04/28/2016|16FIS13722|KRINGS|MICHAEL ||0|HASTINGS MAYOR|HASTINGS MAYOR|HASTINGS
16CAC02276|01/01/1900|16FIS13784|YOUNG|MICHAEL||0|DISTRICT #02|DISTRICT #02|METROPOLITAN COMMUNITY COLLEGE
17CAC02315|05/22/2017|16FIS13785|ROYAL|TAYLOR|J|0|STATE TREASURER|STATE TREASURER|STATE TREASURER
16CAC02290|11/16/2016|16FIS13785|ROYAL|TAYLOR|J|0|MAYOR|MAYOR|OMAHA
17CAC02321|07/05/2017|17FIS13935|ARCH|JOHN|K|0|14|14|LEGISLATURE
17CAC02345|10/30/2017|17FIS13973|PACKER|SCOTT||0|DISTRICT #04|DISTRICT #04|METROPOLITAN COMMUNITY COLLEGE
17CAC02352|11/17/2017|17FIS13982|FRENCH|CARL||0|SCHOOL BOARD|SCHOOL BOARD|BROKEN BOW
18CAC02389|03/14/2018|17FIS14035|DOWNEY|JON|M|0|COUNTY SHERIFF|COUNTY SHERIFF|MADISON
18CAC02442|04/19/2018|18FIS14058|HUDSON|MICHAEL|S|0|COUNTY SHERIFF|COUNTY SHERIFF|DAWSON
18CAC02383|03/05/2018|18FIS14205|STOCK|ANDREW|E|0|COUNTY TREASURER|COUNTY TREASURER|LANCASTER
18CAC02425|09/10/2018|18FIS14246|CORYELL|SHANNON|M|0|04|04|LEGISLATURE
15CAC02090|01/01/1900|15FIS13443|QUICK|DANIEL|D|0|35|35|LEGISLATURE
15CAC02090|07/24/2015|15FIS13443|QUICK|DANIEL|D|0|35|35|LEGISLATURE
15CAC02091|08/05/2015|15FIS13446|BRIESE|THOMAS|D|0|41|41|LEGISLATURE
15CAC02092|08/21/2015|15FIS13452|ZOUL|ZACHARY |Z|0|35|35|LEGISLATURE
15CAC02107|11/06/2015|15FIS13474|YALE|ADAM ||0|MEMBER|MEMBER|WESTSIDE COMMUNITY SCHOOLS BOARD OF ED
16CAC02139|03/16/2016|16FIS13500|WOODLE CARLSON|DEBRA|K|0|COUNTY COMMISSIONER DIST. #04|COUNTY COMMISSIONER DIST. #04|SARPY
16CAC02117|01/11/2016|16FIS13503|STUTTE|COREY||0|HASTINGS MAYOR|HASTINGS MAYOR|HASTINGS
16CAC02144|03/24/2016|16FIS13586|WILLIAMS|NEIL|E|0|COUNTY COMMISSIONER DIST. #05|COUNTY COMMISSIONER DIST. #05|KEITH
16CAC02148|04/07/2016|16FIS13617|TRUEMPER|MARY JANE||0|COUNTY COMMISSIONER DIST. #05|COUNTY COMMISSIONER DIST. #05|DOUGLAS
16CAC02201|07/13/0016|16FIS13748|PERLMAN|BEN||0|SUBDISTRICT #3|SUBDISTRICT #3|OMAHA PUBLIC POWER DISTRICT
16CAC02201|01/01/2016|16FIS13748|PERLMAN|BEN||0|SUBDISTRICT #3|SUBDISTRICT #3|OMAHA PUBLIC POWER DISTRICT
16CAC02211|09/21/2016|16FIS13772|HAHN|CAROL||0|LEARNING COMMUNITY #02|LEARNING COMMUNITY #02|OMAHA
16CAC02293|01/01/1900|16FIS13791|JOHNSON|BRUCE||0|SUBDISTRICT #05|SUBDISTRICT #05|NATURAL RESOURCE DISTRICT
17CAC02297|01/01/1900|17FIS13814|ROGERS|JIM|M|0|CITY COUNCIL DISTRICT #04|CITY COUNCIL DISTRICT #04|OMAHA
17CAC02318|06/13/2017|17FIS13928|HUNT|MEGAN|C|0|08|08|LEGISLATURE
17CAC02320|06/30/2017|17FIS13934|KLUG|DAVID|J|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|SARPY
17CAC02323|07/20/2017|17FIS13938|DEBOER|WENDY |E|0|10|10|LEGISLATURE
17CAC02332|08/29/2017|17FIS13943|OGDEN|ROB||0|COUNTY ASSESSOR|COUNTY ASSESSOR|LANCASTER
17CAC02338|09/29/2017|17FIS13958|RISKOWSKI |AL||0|32|32|LEGISLATURE
17CAC02357|12/14/2017|17FIS14021|WARD|VANESSA |G|0|GOVERNOR|GOVERNOR|GOVERNOR
18CAC02374|02/02/2018|17FIS14022|O&#39;CONNOR|ELIZABETH|R|0|REGENT|REGENT|UNIVERSITY OF NEBRASKA
18CAC02454|05/07/2018|17FIS14029|DOBESH|JOSEPH|E|0|COUNTY ATTORNEY|COUNTY ATTORNEY|SAUNDERS
18CAC02439|04/30/2018|18FIS14098|GRAGERT|TIMOTHY|J|0|40|40|LEGISLATURE
18CAC02469|05/29/2018|18FIS14139|PETERSON|RONALD|D|0|COUNTY SUPERVISOR DISTRICT #07|COUNTY SUPERVISOR DISTRICT #07|HALL
18CAC02373|02/02/2018|18FIS14143|GARVER|RACHEL|M|0|COUNTY TREASURER|COUNTY TREASURER|LANCASTER
18CAC02376|02/07/2018|18FIS14163|YOAKUM|CHRISTA|G|0|01|01|PUBLIC SERVICE COMMISSION
18CAC02377|02/08/2018|18FIS14174|HANSEN|BENJAMIN|W|0|16|16|LEGISLATURE
16CAC02137|03/14/2016|16FIS13558|FREELEND|MELISSA|S|0|SUBDIVISION #03|SUBDIVISION #03|NEBRASKA PUBLIC POWER DISTRICT
16CAC02200|01/01/1900|16FIS13747|BURNS|THOMAS||0|CITY COUNCIL DISTRICT #01|CITY COUNCIL DISTRICT #01|BELLEVUE
16CAC02200|11/22/2016|16FIS13747|BURNS|THOMAS||0|CITY COUNCIL DISTRICT #01|CITY COUNCIL DISTRICT #01|BELLEVUE
16CAC02208|08/08/2016|16FIS13764|DUVAL|KATHY||0|HASTINGS MAYOR|HASTINGS MAYOR|HASTINGS
16CAC02213|09/29/2016|16FIS13777|GATES|ALEX|P|0|BOARD OF EDUCATION DIST. #03|BOARD OF EDUCATION DIST. #03|OMAHA
16CAC02220|10/14/2016|16FIS13780|BRAIMAH|R|J|0|LEARNING COMMUNITY #02|LEARNING COMMUNITY #02|OMAHA
16CAC02292|01/01/1900|16FIS13790|WILSON|SARAH||0|SUBDISTRICT #02|SUBDISTRICT #02|NATURAL RESOURCE DISTRICT
17CAC02317|06/15/2017|17FIS13929|DWYER|MICHEAL||0|16|16|LEGISLATURE
17CAC02317|01/01/0900|17FIS13929|DWYER|MICHEAL||0|16|16|LEGISLATURE
17CAC02324|07/24/2017|17FIS13939|GRECKEL|SHANE|J|0|40|40|LEGISLATURE
17CAC02328|08/21/2017|17FIS13942|DEAVER|MATTHEW|R|0|10|10|LEGISLATURE
17CAC02348|11/09/2017|17FIS13978|SCHULLER|DONALD |C|0|30|30|LEGISLATURE
17CAC02359|12/15/2017|17FIS14024|CONDON|PATRICK|F|0|COUNTY ATTORNEY|COUNTY ATTORNEY|LANCASTER
17CAC02360|12/29/2017|17FIS14041|SIMPSON|ALLEN |D|0|COUNTY TREASURER|COUNTY TREASURER|LANCASTER
18CAC02364|01/04/2018|18FIS14052|DAVIS|TYLER|A|0|GOVERNOR|GOVERNOR|GOVERNOR
18CAC02415|01/01/1900|18FIS14153|JUSTMAN|BEN|I|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|SARPY
18CAC02458|01/01/1900|18FIS14309|EVANS|JOHN|C|0|COUNTY SUPERVISOR DISTRICT #01|COUNTY SUPERVISOR DISTRICT #01|CUSTER
18CAC02456|01/01/1900|18FIS14332|GROTELUESCHEN|CARL|E|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|COLFAX
15CAC02085|07/09/2015|15FIS13440|SCHERER|LARRY|J|0|21|21|LEGISLATURE
15CAC02085|01/01/1900|15FIS13440|SCHERER|LARRY|J|0|21|21|LEGISLATURE
15CAC02108|11/12/2015|15FIS13476|LEFLER SR|JOSEPH|M|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|LANCASTER
16CAC02199|01/01/1900|16FIS13745|KUSEK|JIM||0|AT LARGE|AT LARGE|METROPOLITAN UTILITIES DISTRICT
17CAC02299|02/24/2017|17FIS13819|THOMMES|BRIAN|S|0|CITY COUNCIL DISTRICT #07|CITY COUNCIL DISTRICT #07|OMAHA
17CAC02299|01/01/1900|17FIS13819|THOMMES|BRIAN|S|0|CITY COUNCIL DISTRICT #07|CITY COUNCIL DISTRICT #07|OMAHA
17CAC02322|07/18/2017|17FIS13937|WEITZ|BARBARA||0|08|08|BOARD OF REGENTS
17CAC02355|11/21/2017|17FIS13987|ATKEISON |JOHN |F|0|01|01|PUBLIC SERVICE COMMISSION
18CAC02457|01/01/1900|18FIS14225|JEDLICKA|LUMIR|A|0|COUNTY COMMISSIONER DIST. #03|COUNTY COMMISSIONER DIST. #03|COLFAX
18CAC02441|04/19/2018|18FIS14320|HJORTH|CHRISTIAN|H|0|COUNTY SHERIFF|COUNTY SHERIFF|MADISON
18CAC02498|10/09/2018|18FIS14365|BENTLEY|MARIS|S|0|05|05|STATE BOARD OF EDUCATION
18CAC02418|04/17/2018|18FIS14497|SKINNER|JANE|A|0|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS
18CAC02418|04/17/2018|18FIS14497|SKINNER|JANE|A|0|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS
18CAC02418|09/26/2018|18FIS14497|SKINNER|JANE|A|0|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS
18CAC02418|09/26/2018|18FIS14497|SKINNER|JANE|A|0|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS|AUDITOR OF PUBLIC ACCOUNTS
18CAC02401|03/30/2018|18FIS14575|FENNESSY|SEAN ||0|SUBDISTRICT #04|SUBDISTRICT #04|NATURAL RESOURCE DISTRICT
18CAC02399|03/28/2018|18FIS14571|FEICHTINGER|ERIN||0|AT LARGE|AT LARGE|METROPOLITAN COMMUNITY COLLEGE
18CAC02407|01/01/1900|18FIS14580|WELCH|KATHY||0|CITY COUNCIL DISTRICT #04|CITY COUNCIL DISTRICT #04|BELLEVUE
18CAC02392|03/16/2018|18FIS14408|BRANDT|THOMAS|J|0|32|32|LEGISLATURE
18CAC02404|01/01/1900|18FIS14417|GRIGER|RONALD|J|0|SUBDISTRICT #8|SUBDISTRICT #8|OMAHA PUBLIC POWER DISTRICT
18CAC02422|01/01/1900|18FIS14521|TRESCA|DENNIS||0|COUNTY COMMISSIONER DIST. #05|COUNTY COMMISSIONER DIST. #05|SARPY
18CAC02400|03/29/2018|18FIS14573|JEZEWSKI|JEFF||0|BOARD OF EDUCATION DIST. #06|BOARD OF EDUCATION DIST. #06|OMAHA
18CAC02536|10/12/2018|18FIS14535|HERNANDEZ|JENNIFER|L|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|DOUGLAS
18CAC02419|04/17/2018|18FIS14535|HERNANDEZ|JENNIFER|L|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|DOUGLAS
18CAC02417|01/01/1900|18FIS14583|HOLMAN|SHAVONNA||0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
18CAC02482|07/25/2018|18FIS14379|DUNGAN|KRISTINE|R|0|SUBDISTRICT #1|SUBDISTRICT #1|OMAHA PUBLIC POWER DISTRICT
18CAC02409|04/11/2018|18FIS14387|HUNT|WILLIS |D|0|COUNTY SUPERVISOR DISTRICT #07|COUNTY SUPERVISOR DISTRICT #07|ADAMS
18CAC02424|04/30/2018|18FIS14406|NANTKES|STEPHANIE|R|0|24|24|LEGISLATURE
18CAC02394|03/20/2018|18FIS14471|NEARY|DEBORAH|C|0|08|08|STATE BOARD OF EDUCATION
18CAC02384|02/26/2018|18FIS14532|SOLHEIM|DAVID |C|0|COUNTY ATTORNEY|COUNTY ATTORNEY|SALINE
18CAC02390|01/01/1900|18FIS14563|SOPINSKI|KEVYN||0|SUBDISTRICT #10|SUBDISTRICT #10|NATURAL RESOURCE DISTRICT
18CAC02390|09/26/2018|18FIS14563|SOPINSKI|KEVYN||0|SUBDISTRICT #10|SUBDISTRICT #10|NATURAL RESOURCE DISTRICT
18CAC02391|01/01/1900|18FIS14564|MCCORMICK|TIM||0|SUBDISTRICT #04|SUBDISTRICT #04|NATURAL RESOURCE DISTRICT
18CAC02403|04/06/2018|18FIS14565|PEDERSON|JUDY||0|42|42|LEGISLATURE
18CAC02444|04/20/2018|18FIS14585|RAIKES|HELEN||0|SUBDISTRICT #09|SUBDISTRICT #09|NATURAL RESOURCE DISTRICT
18CAC02410|04/12/2018|18FIS14389|LORENCE|SUSAN|D|0|02|02|LEGISLATURE
18CAC02408|04/10/2018|18FIS14396|BAUER|AMANDA|L|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|ADAMS
18CAC02440|01/01/1900|18FIS14449|BOGNER|AMANDA|E|0|SUBDISTRICT #1|SUBDISTRICT #1|OMAHA PUBLIC POWER DISTRICT
18CAC02440|05/11/2018|18FIS14449|BOGNER|AMANDA|E|0|SUBDISTRICT #1|SUBDISTRICT #1|OMAHA PUBLIC POWER DISTRICT
18CAC02499|10/24/2018|18FIS14536|KENNEDY|CHARLES|C|0|SUBDIVISION #05|SUBDIVISION #05|NEBRASKA PUBLIC POWER DISTRICT
18CAC02499|01/01/1900|18FIS14536|KENNEDY|CHARLES|C|0|SUBDIVISION #05|SUBDIVISION #05|NEBRASKA PUBLIC POWER DISTRICT
18CAC02388|03/13/2018|18FIS14561|UHRMACHER|ARLYN|E|0|05|05|SOUTHEAST COMMUNITY COLLEGE
18CAC02413|01/01/1900|18FIS14582|HANSEN|JOHN||0|BELLEVUE CITY COUNCIL|BELLEVUE CITY COUNCIL|BELLEVUE
18CAC02413|09/17/2018|18FIS14582|HANSEN|JOHN||0|BELLEVUE CITY COUNCIL|BELLEVUE CITY COUNCIL|BELLEVUE
18CAC02502|10/10/2018|18FIS14375|DUEY|TIMOTHY|A|0|COUNTY COMMISSIONER DIST. #01|COUNTY COMMISSIONER DIST. #01|LANCASTER
18CAC02453|05/07/2018|18FIS14432|UHLIR|TROY|R|0|COUNTY COMMISSIONER DIST. #03|COUNTY COMMISSIONER DIST. #03|MADISON
18CAC02430|04/19/2018|18FIS14526|THOMSEN|JULIE|G|0|40|40|LEGISLATURE
18CAC02484|08/07/2018|18FIS14616|ZAMRZLA|COLTEN|R|0|CITY COUNCIL DISTRICT #03|CITY COUNCIL DISTRICT #03|LINCOLN
18CAC02550|01/01/1900|18FIS14657|BICE|MICHELLE||0|SCHOOL BOARD|SCHOOL BOARD|MALCOLM
18CAC02512|01/01/1900|18FIS14642|ANDERSON|DAVID||0|MILLARD SCHOOL BOARD|MILLARD SCHOOL BOARD|OMAHA
18CAC02552|01/01/1900|18FIS14659|HARTMAN|JERRY||0|SCHOOL BOARD|SCHOOL BOARD|PALMYRA
18CAC02554|01/01/1900|18FIS14661|WAGNER|DOUG||0|CITY COUNCIL|CITY COUNCIL|HICKMAN
18CAC02554|01/01/1900|18FIS14661|WAGNER|DOUG||0|CITY COUNCIL|CITY COUNCIL|HICKMAN
18CAC02556|01/01/1900|18FIS14662|BUNCH|TOM||0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|WAVERLY
18CAC02557|01/01/1900|18FIS14663|COCKERILL|ANDREW||0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|WAVERLY
18CAC02559|01/01/1900|18FIS14665|CHENEY|RYAN||0|VILLAGE BOARD MEMBER|VILLAGE BOARD MEMBER|BENNET
18CAC02560|01/01/1900|18FIS14666|SCHNIEDER|KENT ||0|VILLAGE BOARD MEMBER|VILLAGE BOARD MEMBER|DAVEY
18CAC02563|01/01/1900|18FIS14669|HOBELMAN|DAVID||0|VILLAGE BOARD MEMBER|VILLAGE BOARD MEMBER|FIRTH
19CAC02608|01/23/2019|18FIS14682|STOCK|MEGAN||0|CITY COUNCIL DISTRICT #02|CITY COUNCIL DISTRICT #02|LINCOLN
18CAC02581|01/01/1900|18FIS14687|LOTTMAN|CASSANDRA (CASSEY)|A|0|CITY COUNCIL DISTRICT #04|CITY COUNCIL DISTRICT #04|LINCOLN
18CAC02581|04/05/2019|18FIS14687|LOTTMAN|CASSANDRA (CASSEY)|A|0|CITY COUNCIL DISTRICT #04|CITY COUNCIL DISTRICT #04|LINCOLN
19CAC02627|07/01/2019|19FIS14856|BOSTAR|ELIOT||0|29|29|LEGISLATURE
18CAC02436|07/09/2018|18FIS14606|SKY WALKER|MECHELLE||0|SUBDISTRICT #01|SUBDISTRICT #01|NATURAL RESOURCE DISTRICT
19CAC02617|01/01/1900|18FIS14622|HERROLD|JAMES|A|0|CITY COUNCIL DISTRICT #04|CITY COUNCIL DISTRICT #04|LINCOLN
19CAC02617|03/11/2019|18FIS14622|HERROLD|JAMES|A|0|CITY COUNCIL DISTRICT #04|CITY COUNCIL DISTRICT #04|LINCOLN
18CAC02544|01/01/1900|18FIS14651|HUMPHREY|BRANDIE ||0|SCHOOL BOARD|SCHOOL BOARD|WAVERLY
18CAC02562|01/01/1900|18FIS14668|MIDDLE|CRAIG||0|VILLAGE BOARD MEMBER|VILLAGE BOARD MEMBER|FIRTH
18CAC02566|01/01/1900|18FIS14672|GREEN|ROBERT||0|VILLAGE BOARD MEMBER|VILLAGE BOARD MEMBER|ROCA
19CAC02616|01/01/1900|19FIS14696|SLAMA|JULIE|E|0|01|01|LEGISLATURE
19CAC02616|03/19/2019|19FIS14696|SLAMA|JULIE|E|0|01|01|LEGISLATURE
19CAC02633|08/27/2019|19FIS14867|MCKINNEY|TERRELL ||0|11|11|LEGISLATURE
