Committee ID Number|Committee Name|Committee Address|Committee City|Committee State|Committee Zip|Committee Type|Date Received|Postmark Date|Nature Of Filing|Ballot Question|Oppose Ballot Question|Ballot Type|Date over Theshold|Acronym|Separate Seg Political Fund ID|Separate Segregated Political Fund Name|SSPF Address|SSPF City|SSPF State|SSPF Zip|SSPF Type|Date Dissolved|Date of Next Election|Election Type|Won General|Won Primary
08CAC01138|SORRENTINO FOR MCC COMMITTEE|13295 CUMING STREET|OMAHA|NE|68154|C|05/05/2008|05/02/2008|I||||04/30/2008|||||||||03/15/2017|11/07/2008|G||1
14CAC01949|SOTELO FOR LEGISLATURE|75650 ROAD 436|LEXINGTON|NE|68850|C|05/12/2014|05/09/2014|I|||O|05/09/2014||||||||||11/04/2014|G||1
99CAC00315|SOUTH OMAHANS FOR HILGERT (DISSOLVED)|4116 SOUTH 19TH STREET,|OMAHA|NE|68107|C|10/10/1995|10/10/1995|I||0|I|10/10/1995|       |          |||||||03/12/2003|11/07/2000|G|1|1
07IRC00479|SOUTHERN VALLEY CITIZENS COMMITTEE (NR)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68510|C|05/04/2007||I||||12/31/9999|||||||||||||
99PAC00138|SOUTHWEST NE ECONOMIC SECURITY|PO BOX 113, 100 ASH STREET|MAYWOOD|NE|69038|I|11/08/2004|11/04/2004|I||0||11/04/2004|||||||||04/01/2009|11/07/2006|G||
99CAC00003|SOUTHWEST VOTERS FOR COOK (DISTRICT 3)(DISSOLVED)|5926 FIELDCREST WAY|LINCOLN|NE|68512|C|02/22/1999|02/22/1999|I||0|I|02/12/1999|||||||||04/06/2015|04/08/2003|P||
13CAC01848|SPOONER FOR NEBRASKA (DISSOLVED)|816 S. 129TH AVE|OMAHA|NE|68154|C|12/11/2013|12/10/2013|I||||12/05/2013|||||||||09/05/2014|05/14/2014|P||
15BQC00410|SRC SHELBY RISING CITY ELECTION CAMP.(NOT REGIST.)|215 N. WALNUT|COLUMBUS|NE|68601|B|01/01/1900|01/01/1900|I|School Bond Issue|||01/01/1900||||||||||01/01/1900|||
11CAC01558|STACIE HIGGINS FOR SCHOOL BOARD (NR)|NOT A REGISTERED COMMITEE|ZIP NOT VALID|NE|68555|C|12/31/9999|12/31/9999|||||12/31/9999||||||||||12/31/9999|P||
18CAC02539|STACY JOLLEY FOR MILLARD SCHOOL BOARD|1706 S 153TH AVENUE CIRCLE|OMAHA|NE|68144|C|10/15/2018|10/11/2018|||||10/03/2018||||||||||11/06/2018|G||
14CAC01878|STACY RYAN FOR LEGISLATURE (DISSOLVED)|640 N. 159TH STREET|OMAHA|NE|68118|C|03/12/2014|03/11/2014|I||||03/05/2014|||||||||01/20/2015|11/04/2014|G||1
13CAC01854|STALNAKER FOR LEGISLATURE|10724 FRANCES STREET|OMAHA|NE|68124|C|12/19/2013|12/18/2013|I||||12/13/2013|||||||||01/04/2017|11/04/2014|G||1
99CAC00058|STAN MATZKE JR. FOR LEGISLATURE|20100 South 148th Street,|BENNET|NE|68317|C|03/04/1998|03/04/1998|I||0| |03/04/1998|       |          |||||||01/26/1999|05/04/1998|P|0|0
99CAC00362|STARR LEHL FOR MAYOR|680 16th Street,|GERING|NE|69341|C|10/05/1998|10/01/1998|I|Support                                           |0|I|10/05/1998|       |          |||||||10/12/1999|05/04/1998|P|0|0
99CAC00422|STATE ELECTION COMMITTEE REPUBLICAN|123 ANYWHERE|LINCOLN|NE|68505|C|01/01/1900|01/01/1900|I||0|I|01/01/1900||99IRC00064||||||R|01/01/1978|05/02/2000|P|0|0
99PAC00085|STATE HEALTH PAC    (BLUE CROSS BLUE SHIELD)|1919 AKSARBEN DRIVE|OMAHA|NE|68106|S|06/01/1982|06/01/1982|I||0|I|06/01/1982||||||||||11/08/2012|G||
99PPC00052|STATE SENATOR PAY RAISE|128 ANYWHERE|LINCOLN|NE|68521| |01/01/1990|01/01/1990|I||0|I|01/01/1990||99IRC00060||||||R|01/01/1900|01/01/1990|P|0|0
99PAC00086|STATE TROOPERS ASSOCIATION OF NE, INC. PAC|P.O. BOX 6729|LINCOLN|NE|68506|S|03/18/1993|03/18/1993|I||0|I|03/18/1993||||||||||11/04/2008|G||
12BQC00327|STAY EQUAL OMAHA (DISSOLVED 2013)|319 S. 17TH STREET SUITE 210|OMAHA|NE|68102|B|11/13/2012||I|An Initiative to repeal the Omaha Equal Employment Ordiance|1||11/08/2012|||||||||04/18/2013|05/14/2013|||
13IRC00512|STAY EQUAL OMAHA PAC (DISSOLVED 2014)|319 SOUTH 17TH STREET, SUITE 210|OMAHA|NE|68102|I|04/18/2013|04/17/2013|I||||04/17/2013|||||||||01/08/2014|05/14/2013|G||
99PAC00131|STEAMFITTERS AND PLUMBERS LU 464 PAC FUND|13505 B ST|OMAHA|NE|68144|S|01/28/2003|01/24/2003|I||0|I|01/24/2003||||||||||11/08/2012|G||
14CAC01979|STEELE FOR GI CITY COUNCIL WARD 2 (DISSOLVED)|2405 SANTA FE CIRCLE|GRAND ISLAND|NE|68801|C|09/25/2014|09/24/2014|I||||08/11/2014|||||||||09/14/2015|11/04/2014|G|1|
08CAC01320|STEINER FOR DOULAS COUNTY COMMISSIONER|6255 NORTHERN HILLS DRIVE|OMAHA|NE|68152|C|12/23/2008|12/22/2008|I||||12/10/2008|||||||||01/13/2009|11/04/2008|G||
99CAC00112|STEINMAN FOR COUNTY COMMISSIONER|4701 Van Dorn Street,|LINCOLN|NE|68506|C|12/10/1993|12/10/1993|I||0|I|12/10/1993|       |          |||||||02/11/2000|05/04/1998|P|0|0
09CAC01381|STENBERG FOR STATE TREASURER|17617 SOUTH 259TH STREET|GRETNA|NE|68028|C|09/25/2009|09/25/2009|I||||10/26/2009|||||||||03/26/2019|11/04/2014|G||1
18CAC02424|STEPHANIE NANTKES FOR LEGISLATURE|2049 280TH ROAD|SEWARD|NE|68434|C|04/30/2018|04/30/2018|I||||04/30/2018|||||||||01/03/2019|05/15/2018|||
16CAC02275|STEVE BARR FOR SCHOOL BOARD (NOT REGISTED)|NOT REGISTERED|PLATTSMOUTH|NE|68048|C|01/01/1900||||||01/01/1900|||||||||||||
14CAC01861|STEVE CHARMICHAEL FOR BELLEVUE CITY COUNCIL (NR)||OMAHA|NE|68114|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||10/01/2013|||
12CAC01613|STEVE DAWES FOR BELLEVUE CITY COUNCIL(NOT REGISTER|NOT A REGISTERED COMMITTEE|BELLEVUE|NE|68157|C|01/24/2012||||||12/31/9999|||||||||||||
16CAC02131|STEVE ERDMAN FOR LEGISLATURE|8527 L62A|BAYARD|NE|69334|C|02/26/2016|02/24/2016|I||||02/24/2016||||||||||11/04/2016|G|1|1
99CAC00264|STEVE GLENN FOR AIRPORT AUTHORITY (DISSOLVED)|1212 &#39;O&#39; STREET,|LINCOLN|NE|68508|C|03/27/1997|03/27/1997|I||0|I|03/27/1997|       |          |||||||06/27/2000|05/04/2003|G|0|0
18CAC02514|STEVE GRABOWSKI FOR MCC 1 (NOT REGISTERED)|NOT REGISTERED|LINCOLN|NE|68501|C|01/01/1900||||||01/01/1900|||||||||||||
15CAC02096|STEVE HALLORAN FOR LEGISLATURE|1522 ARAPAHOE|HASTINGS|NE|68901|C|09/16/2015|09/14/2015|I||||09/11/2015||||||||||11/04/2016|G|1|1
16CAC02157|STEVE HEESACKER FOR PLATTE CO SUPERVISORS UNREGIST|NOT A REGISTERED COMMITTEE|HUMPHREY|NE|68642|C|05/02/2016||||||12/31/9999|||||||||||||
06CAC00785|STEVE HESPEN FOR SHERIFF COMMITTEE|2150 ROSEDALE ROAD|FREMONT|NE|68025|C|01/19/2006|01/18/2006|I||||01/13/2006||||||||||11/07/2006|P||
14CAC01860|STEVE HOWARD FOR LEGISLATURE|16617 HARNEY STREET|OMAHA|NE|68118|C|01/17/2014|01/17/2014|I||||01/08/2014|||||||||08/18/2016|05/13/2014|P||
06CAC01006|STEVE JUSSEL FOR NRD (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|ZIP NOT VALID|NE|99999-9999|C|12/31/9999||||||12/31/9999|||||||||||||
08CAC01225|STEVE KNUTSON FOR BELLEVUE CITY COUNCIL (NR)|817 NORTH 4TH STREET|ZIP NOT VALID|NE|68995|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|G||
10CAC01548|STEVE KUTSON FOR BELLEVUE CITY COUNCIL (NR)|NOT A REGISTERED COMMITTEE|PAPILLION|NE|68133|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|G||
99CAC00104|STEVE SCHERR FOR LEGISLATURE|P.O. BOX 1065|HASTINGS|NE|68902|C|05/01/1998|05/01/1998|I||0|I|05/01/1998|||||||||01/30/2006|11/02/2004|G||1
11CAC01562|STEVE SCHREINER FOR PAPILLION SCHOOL BOARD (NR)|NOT A REGISTERED COMMITTEE|PAPILLION|NE|68046|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
08CAC01247|STEVE SMITH FOR NRD (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|IMPERIAL|NE|69033|C|01/01/1900|01/01/1900|I||||11/01/2008||||||||||11/04/2008|G||
99CAC00124|STEVE WACKER FOR STATE AUDITOR (DISSOLVED)|9155 PIONEER COURT,|LINCOLN|NE|68520|C|09/29/1997|09/29/1997|I||0|I|09/29/1997|       |          |||||||12/20/1999|05/04/1998|P|0|0
18CAC02520|STEVEN SUNDE PAPILLION CITY COUNCIL (NOT REGISTERE|NOT REGISTERED|LA VISTA|NE|68128|C|01/01/1900||||||01/01/1900|||||||||||||
18CAC02437|STEVEN TAYLOR FOR WESTSIDE SCHOOL BOARD - NR|NOT REGISTERED|NICKERSON|NE|68044|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||05/15/2018|||
14CAC01938|STEVEN TWOHIG FOR SAUNDERS COUNTY ATTORNEY|18676 OREGON CIRCLE|ELKHORN|NE|68022|C|05/02/2014|05/02/2014|I||||05/01/2014|||||||||12/06/2018|05/13/2014|P||
99CAC00603|STEVENS FOR COMMISSIONER|3411 HANSON CT|LINCOLN|NE|68502|C|05/09/2002|05/07/2002|I||0|I|05/01/2002|||||||||01/31/2012|11/07/2006|G|1|1
14CAC01892|STEWART FOR NEBRASKA (DISSOLVED)|509 WEST MILITARY AVE|FREMONT|NE|68025|C|04/02/2014|04/01/2014|I||||03/28/2014|||||||||01/04/2016|11/04/2014|G||1
10CAC01394|STEWART FOR SECRETARY OF STATE|509 WEST MILITARY AVENUE; PO BOX 1611|FREMONT|NE|68025|C|01/11/2010|01/11/2010|I||||01/11/2010|||||||||01/10/2011|11/09/2010|G||1
14CAC01858|STINNER FOR LEGISLATURE|1510 BROADWAY|SCOTTSBLUFF|NE|69361|C|01/16/2014|01/14/2014|I||||01/12/2014||||||||||05/13/2014|||
99BQC00088|STOP BIG BUSINESS SUBSIDIES-REPEAL LB 775 (DISSOLV|2800 S 19 ST|LINCOLN|NE|68502|B|12/01/2003|12/01/2003|I|AMEND LB775 TO PROHIBIG NEW AGREEMENTS            |0|I|11/02/2004||99IRC00356||||||R|02/28/2005|11/02/2004|G|0|0
06BQC00146|STOP INITIATIVE 423|3724 LINCOLN BLVD|OMAHA|NE|68131|B|10/31/2006|10/31/2006|I|INITIATIVE MEASURE 423|1|I|10/30/2006|||||||||01/16/2007|11/07/2006|G||
06BQC00135|STOP OVER SPENDING NEBRASKA (DISSOLVED)|3641 NORTH HWY 83|NORTH PLATTE|NE|69101|B|05/24/2006|05/24/2006|I|INITIATIVE MEASURE 423|0|I|05/15/2006|||||||||02/11/2008|11/07/2006|G||
99BQC00025|STOP THE TAX LID|1014 N. 32nd Street,|OMAHA|NE|68131|B|10/14/1998|10/14/1998|I||0| |10/14/1998|       |          |||||||12/24/1998|11/04/1998|G|0|0
99CAC00355|STORMY DEAN FOR SCHOOL BOARD|5135 South 83rd Street,|OMAHA|NE|68127|C|09/04/1998|09/04/1998|I||0|I|09/04/1998|       |          |||||||01/17/2000|05/04/1998|P|0|0
99CAC00581|STORMY FOR GOVERNOR CAMPAIGN COMMITTEE (DISSOLVED)|451 S. 16TH STREET, #211|BLAIR|NE|68008|C|02/21/2002|02/20/2002|I||0|I|02/19/2002|||||||||02/09/2006|11/05/2002|G||1
06CAC00766|STOTHERT FOR LEGISLATURE (2006) (DISSOLVED)|5909 S. 118TH PLAZA|OMAHA|NE|68137|C|01/03/2006|12/30/2005|I||||12/30/2005|||||||||02/03/2009|05/06/2006|P||
99CAC00635|STRAND FOR CITY COUNCIL|233 SOUTH 13TH STREET, STE 800|LINCOLN|NE|68508|C|12/16/2002|12/16/2002|I||0|I|12/07/2002||99IRC00331||||||R|08/12/2003|04/08/2003|P|0|0
99CAC00701|STRIGENZ FOR PUBLIC DEFENDER|16523 HILO CIRCLE|PAPILLION|NE|68046|C|10/05/2004|10/04/2004|I||0|I|10/01/2004|||||||||05/27/2016|05/10/2016|P||
13CAC01834|STROUP FOR LEGISLATURE|33824 RD 711|BENKELMAN|NE|69021|C|10/09/2013|10/07/2013|I||||09/04/2013|||||||||10/21/2016|05/13/2014|P||
99CAC00436|STU DORAN FOR DISTRICT 66 BOARD|1001 FARNAM ST|OMAHA|NE|68102|C|03/21/2000|03/20/2000|I||0|I|03/20/2000||99IRC00082||||||R|09/19/2003|05/09/2000|P|0|1
15CAC02045|STU DORNAN FOR ESU #3-3 (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68124|C|12/31/9999||||||12/31/9999|||||||||||||
19BQC00480|STUART SCHOOL BOND COMMITTEE (NR)|POB 10|Stuart|NE|68780|B|04/09/2019||I||||01/01/1900||||||||||01/01/1900|||
99CAC00094|STUHR FOR LEGISLATURE COMMITTEE|520 ROAD 20|BRADSHAW|NE|68319|C|04/21/1994|04/21/1994|I||0|I|04/21/1994|||||||||12/31/2006|11/05/2002|G||1
99CAC00140|SUBBY ANZALDO FOR CITY COUNCIL (DISSOLVED)|212 EMPIRE STATE BUILDING, 300 SOUTH 19TH STREET|OMAHA|NE|68102|C|06/28/2000|06/27/2000|A||0|I|01/19/1989|       |          |||||||06/28/2000|05/04/1997|G|0|0
99CAC00140|SUBBY ANZALDO FOR CITY COUNCIL (DISSOLVED)|212 EMPIRE STATE BUILDING, 300 SOUTH 19TH STREET|OMAHA|NE|68102|C|01/19/1989|01/19/1989|I||0|I|01/19/1989|       |          |||||||06/28/2000|05/04/1997|P|0|0
06CAC00915|SUE FIX FOR LEGISLATURE #30 (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|CORTLAND|NE|68331|C|05/16/2006||||||12/31/9999|||||||||||||
06CAC00888|SUE FLECK FOR LINCOLN COUNTY TREASURER (NR)|NOT A REGISTERED COMMITTEE|NORTH PLATTE|NE|69101|C|05/03/2006||||||12/31/9999|||||||||||||
99CAC00592|SUE KIRKLAND FOR CLERK OF THE DISTRICT COURT|3006 SAN AGUSTIN DRIVE|LINCOLN|NE|68516|C|03/26/2002|03/25/2002|I||0|I|03/17/2002|||||||||01/22/2014|11/07/2006|P||1
16CAC02218|SUE WIDEMAN FOR GERING CITY COUNCIL|NOT A REGISTERED COMMITTEE|GERING|NE|69341|C|12/31/9999|12/31/9999|I||||12/31/9999|||||||||||||
08CAC01069|SULLIVAN FOR LEGISLATURE|816 W CEDAR/PO BOX 130|CEDAR RAPIDS|NE|68627|C|01/08/2008|01/08/2008|I||||01/07/2008|||||||||04/03/2017|11/06/2012|G||1
99CAC00095|SUNDAY FOR BUTLER COUNTY SHERIFF|1018 L Street,|DAVID CITY|NE|68632|C|06/23/1998|06/23/1998|I||0| |06/23/1998|       |          |||||||01/05/1999|05/04/1998|P|0|0
06IRC00465|SUPPORT ELKORN VALLEY STUDENTS (NOT REGISTERED)|601 SOUTH MADISON STREET|TILDEN|NE|68781|C|01/23/2006|01/20/2006|I||||01/01/1978||||||||||12/31/2005|||
13BQC00333|SUPPORT OMAHA BUSINESS COMMITTEE (NOT REGISTERED)|NOT REGISTERED|OMAHA|NE|68114|B|01/01/1900|01/01/1900|I||||01/01/1900||||||||||04/13/2013|||
06IRC00467|SUPPORT THE KID COMMITTEE (NOT REGISTERED)|927 WEST MEDICINE RD|WELLFLEET|NE|69170|C|01/23/2006|01/20/2006|I||||01/01/1978||||||||||12/31/2005|||
99BQC00047|SUPPORTERS OF AMBULANCE VALUE (DISSOLVED)|233 SOUTH 13TH STREET SUITE 800|LINCOLN|NE|68508|B|08/22/2000|08/22/2000|I|CREATION OF AN INDEPENDENT AMBULANCE AUTHORITY FOR|0|I|08/14/2000|SAVE   |99IRC00155||||||R|01/16/2001|11/07/2000|G|0|0
12BQC00306|SUPPORTERS OF NORRIS BOND ISSUE (NOT REGISTERED)||HICKMAN|NE|68372|B|01/01/1900|01/01/1900|I|School Bond Issue|||01/01/1900||||||||||01/01/1900|||
12IRC00502|SUPPORTERS TO ELECT ERNIE CHAMBERS (DISSOLVED) |4707 N 34TH AVE|OMAHA|NE|68111|I|07/23/2012|07/23/2012|I||||07/12/2012|||||||||05/02/2013|11/06/2012|G||
14BQC00379|SUPPORTING PATRONS OF OUR KIDS (NOT REGISTERED)|NOT REGISTERED|BIG SPRINGS|NE|69122|B|01/01/1900|01/01/1900|I||||01/01/1900||||||||||01/01/1900|||
10IRC00495|SURVEY NEBRASKA|1327 H STREET STE 300|LINCOLN|NE|68508|I|10/26/2010|10/25/2010|I||||10/22/2010|||||||||03/23/2016|11/02/2010|G||
16IRC00524|SURVEY NEBRASKA 2016|1120 K STREET SUITE 200|LINCOLN|NE|68508|R|05/06/2016|05/06/2016|I||||05/04/2016||||||||||05/10/2016|||
09CAC01352|SUSAN HAAS-TIEHEN FOR RALSTON BOARD OF ED #54 (NR)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68521|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
19CAC02623|SUSAN HESTER FOR LEGISLATURE|403 DENNIS DRIVE|BELLEVUE|NE|68005|C|04/12/2019|04/10/2019|I||||04/02/2019||||||||||11/03/2020|G||
99CAC00180|SUSAN HILT FOR COUNTY CLERK|875 South 35th Street,|LINCOLN|NE|68510|C|05/28/1998|05/28/1998|I||0|I|05/28/1998|       |          |||||||04/02/1999|05/04/1998|P|0|0
08CAC01310|SUSAN PEPLOW FOR SOUTH SARPY SCHOOL BOARD (NR)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68504|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
12CAC01606|SUSAN SCOTT FOR LEGISLATURE |5343 COOPER AVE|LINCOLN|NE|68506|C|01/05/2012|01/05/2012|I||||12/27/2011|||||||||06/19/2012|05/15/2012|P||
07CAC01067|SUSAN SCOTT FOR LEGISLATURE (DISSOLVED)|5343 COOPER AVENUE|LINCOLN|NE|68506|C|12/31/2007|12/31/2007|I||||12/18/2007|||||||||01/06/2010|11/07/2008|G||1
12CAC01713|SUSAN SMITH FOR LEGISLATURE (DISSOLVED)|PO BOX 540351|OMAHA|NE|68154|C|10/09/2012|10/04/2012|I||||09/28/2012|||||||||01/18/2013|11/06/2012|G||1
14CAC01997|SUSAN STEWARD FOR PALMYRA SCHOOL BOARD (NR)||LINCOLN|NE|68509|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||11/04/2014|||
10CAC01550|SUSAN WIEDMAN FOR MAYOR (NOT REGISTERED)|980 6TH STREET|SCOTTSBLUFF|NE|69361|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||11/02/2010|||
15CAC02059|SUSAN ZINGLER FOR ELKHORN SCHOOL BOARD (NR)|NOT A REGISTERED COMMITTEE|ELKHORN|NE|68022|C|12/31/9999||||||12/31/9999|||||||||||||
08BQC00217|SUTHERLAND POOL COMMITTEE (NOT REGISTERED)|NOT REGISTERED|SUTHERLAND|NE|69165|B|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|G||
09BQC00249|SUTTON KID'S FIRST|110 RD F|SUTTON|NE|68979|B|01/01/1900|01/01/1900|I||||01/01/1900||||||||||01/01/1900|||
15CAC02097|SUZANNE C. GEIST FOR LEGISLATURE|9030 SANDHILLS COURT|LINCOLN|NE|68516|C|09/16/2015|09/14/2015|I||||09/18/2015||||||||||11/04/2016|G|1|1
16CAC02239|SUZANNE SAPP ASHLAND GREENWOOD BOARD OF ED (NR)|NOT REGISTERED|ZIP NOT VALID|NE|00000|C|10/11/1999|10/11/1999|I|||O|12/31/2999||||||||||11/08/2999|||
09CAC01367|SVOBODA FOR CITY COUNCIL|7309 SKYHAWK CIRCLE|LINCOLN|NE|68506|C|03/09/2009|03/09/2009|I||||02/28/2009|||||||||10/16/2012|04/07/2009|G||1
99CAC00008|SVOBODA FOR COUNCIL COMMITTEE (DISSOLVED 06)|7309 SKYHAWK CIRCLE|LINCOLN|NE|68506|C|02/01/1999|01/05/2007|I||0|I|03/09/1999|||||||||09/18/2006|05/01/2001|G|1|1
06CAC00937|SVOBODA FOR MAYOR|7309 SKYHAWK CIRCLE|LINCOLN|NE|68506|C|09/26/2006|09/26/2006|I||||09/18/2006|||||||||04/05/2010||||
06CAC00812|SWANSON FOR LEGISLATURE (DISSOLVED 2008)|3353 WOODS AVE|LINCOLN|NE|68510|C|03/23/2006|03/22/2006|I||||03/14/2006|||||||||02/12/2008|05/09/2006|P||
08CAC01194|SYNOWIECKI FOR LEARNING COMMUNITY (DISSOLVED)|2451 S. 27TH AVENUE|OMAHA|NE|68105|C|09/22/2008|09/19/2008|I||||09/15/2008|||||||||05/18/2015|11/04/2008|G||
15CAC02082|SYNOWIECKI FOR LEGISLATURE|2451 S 27TH AVE|OMAHA|NE|68105|C|05/18/2015|05/18/2015|I||||09/15/2008|||||||||07/15/2017|11/04/2016|G||1
99CAC00584|SYNOWIECKI FOR LEGISLATURE (DISSOLVED)|2451 S 27TH AVE|OMAHA|NE|68105|C|02/28/2002|02/28/2002|I||0|I|03/01/2002|||||||||09/22/2008|11/02/2004|G|1|1
06IRC00466|SYRACUSE FOUNDATION (NOT REGISTERED)|PO BOX 41|SYRACUSE|NE|68446|C|01/23/2006|01/20/2006|I||||01/01/1978||||||||||12/31/2005|||
99CAC00098|TAGART FOR TREASURER (DISSOLVED)|7620 KENNELLEY DRIVE,|LINCOLN|NE|68516|C|06/09/1998|06/09/1998|I||0| |06/09/1998|       |          |||||||01/22/1999|05/04/1998|P|0|0
15CAC02079|TAI PLEASANT FOR AIRPORT AUTHORITY (NOTREGISTERED)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68528|C|12/31/9999||||||12/31/9999|||||||||||||
99CAC00334|TAKECHI FOR CITY COUNCIL COMMITTEE (DISSOLVED)|10306 REGENCY PARKWAY DRIVE,|OMAHA|NE|68114|C|01/08/1980|01/08/1980|I||0| |01/08/1980|       |          |||||||01/15/1999|11/04/1993|G|0|0
99CAC00335|TAKECHI FOR REGISTER OF DEEDS (DISSOLVED)|2580 S 90TH ST|OMAHA|NE|68124|C|04/22/1996|04/22/1996|I||0|I|04/22/1996|||||||||03/05/2009|11/04/2004|G||
06CAC00811|TAMKE FOR SHERIFF COMMITTEE (DISSOLVED)|2195 N BROAD STREET|FREMONT|NE|68025|C|03/22/2006|03/20/2006|I||||03/16/2006|||||||||08/28/2006|05/09/2006|P||
18CAC02578|TAMMY WARD FOR CITY COUNCIL|641 NW 20TH STREET|LINCOLN|NE|68528-1775|C|11/29/2018|11/29/2018|||||11/09/2018||||||||||04/09/2019|P||
07CAC01061|TANYA COOK FOR LEGISLATURE|9632 NORTH 34TH STREET|OMAHA|NE|68112|C|12/17/2007|12/17/2007|I||||12/17/2007|||||||||03/01/2017|11/06/2012|G|1|1
99BQC00042|TASK FORCE FOR KIDS|2195 NO. BROAD STREET|FREMONT|NE|68025|B|06/01/2000|05/31/2000|I|CITY OF FREMONT SCHOOL BOND                       |0|I|05/26/2000|||||||||10/24/2014|08/29/2000|G||
18CAC02384|TAXPAYERS FOR LAW & ORDER|1100 MAIN AVENUE|CRETE|NE|68333|C|02/26/2018|02/26/2018|I||||02/26/2018|||||||||04/30/2018|11/06/2018|G||
99CAC00568|TAXPAYERS FOR MILLS (2002)|5146 PINE ST|OMAHA|NE|68106|C|10/31/2001|10/30/2001|I||0|I|10/28/2001||99IRC00248||||||R|01/10/2003|11/05/2002|G|0|1
18BQC00463|TAXPAYERS FOR SAFETY DBA TAXPAYERS FOR PUBLIC SAFE|1440 PINETREE COURT|ARLINGTON|NE|68002|B|05/07/2018|05/07/2018|I|JUSTICE CENTER BOND|0|I|04/26/2018||||||||||05/15/2018|P||
11BQC00290|TAXPAYERS PUTTING OMAHA FIRST (DISSOLVED)|1411 HARNEY STREET, SUITE 200|OMAHA|NE|68102|B|01/12/2011|01/10/2011|I|MAYOR SUTTLE RECALL|1|R|01/10/2011|||||||||06/28/2011|01/25/2011|G||
14BQC00406|TEAM CHADRON (DISSOLVED)|226 BORDEAUZ STREET|CHADRON|NE|69337|I|12/01/2014|11/18/2014||1/2 CENT SALES TAX INITIATIVE FOR POOL|0|I|10/20/2014|||||||||11/13/2015|11/04/2014|G||
17CAC02348|TEAM SCHULLER LD30|9415 EAST SAGE ROAD|WYMORE|NE|68466|C|11/09/2017|11/09/2017|I||||11/01/2017||||||||||05/15/2018|P||
15PAC00184|TEAMSTERS LOCAL #554 PAC|4349 S 90TH STREET |OMAHA|NE|68127|P|07/27/2015|07/23/2015|I||||07/23/2015||||||||||01/01/1900|P||
16CAC02224|TED JAPP PAPIO-MISSOURI RIVER NRD#1 NOT REGISTERED|NOT REGISTERED|OMAHA|NE|68111|C|10/11/1999|10/11/1999|I|||O|12/31/1999||||||||||11/08/1999|||
06CAC00996|TED PIEPHO FOR COUNTY CLERK (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|MILLER|NE|68858|C|11/03/2006||I||||12/31/9999|||||||||||||
08CAC01235|TERESA VANN FOR LEARNING COMMUNITY (NR)|14457 PATRICK AVENUE|OMAHA|NE|68116|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|||
10CAC01422|TERESA WHITEHEAD FOR LEGISLATURE (DISSOLVED)|6201 KENTUCKY ROAD|PAPILLION|NE|68133|C|04/01/2010|03/31/2010|I||||03/26/2010|||||||||01/11/2011|11/02/2010|G||1
14CAC02017|TERRENCE KUBICEK FOR SCC BOARD (NOT REGISTERED)|NOT REGISTERED|LINCOLN|NE|68509|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||11/04/2014|G||
19CAC02586|TERRI ALBERHASKY FOR RALSTON CITY COUNCIL (NOT REG|NOT REGISTERED|LINCOLN|NE|68501|C|01/01/1900||||||01/01/1900|||||||||||||
12CAC01723|TERRY DALE FOR PAPIO (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|BELLEVUE|NE|68157|C|10/15/2012||||||12/31/9999|||||||||||||
15CAC02072|TERRY FOR SCHOOL BOARD (DISSOLVED IN 2015)|3830 SHERIDAN BLVD|LINCOLN|NE|68506|C|03/05/2015|03/05/2015|I||||02/25/2015|||||||||07/09/2015|04/07/2015|P||1
12CAC01749|TERRY GILLAND SCOTTSBLUFF SCHOOL BOARD - NR|2418 6TH AVENUE|SCOTTSBLUFF|NE|69361|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||11/06/2012|||
99CAC00389|TERRY KUBICEK FOR MAYOR COMMITTEE|1800 SOUTH 53RD STREET|LINCOLN|NE|68506|C|04/13/1999|04/13/1999|I||0|I|04/03/1999|       |99IRC00002|||||||04/22/1999|04/06/1999|P|0|0
